Date,Income/Expenditure Amount
2024-04-26,41.2740002
2023-11-18,148.094308
2024-02-27,27.46567225
2024-04-06,370.7400123
2023-11-21,243.019516
2023-11-25,63.89964972
2024-01-18,12.98744662
2024-03-25,16.73822351
2024-02-27,85.8902617
2023-06-18,105.8894806
2023-07-15,41.96764705
2023-08-07,217.8255344
2024-01-25,83.92657119
2024-03-30,190.8782958
2023-06-19,704.6085618
2024-01-22,118.5854978
2023-11-05,334.5496587
2023-11-18,382.6014287
2024-03-08,73.43247314
2024-02-18,284.5173225
2023-12-07,247.3248853
2023-11-01,242.1937526
2024-04-07,169.8042635
2024-04-25,263.3917854
2023-08-04,510.4423611
2023-11-03,110.8750738
2023-11-20,173.4952443
2023-09-09,192.8063762
2023-09-10,575.8273462
2023-06-08,70.4057965
2023-06-16,502.1295703
2023-10-14,176.9070176
2023-10-09,131.3625303
2023-05-29,426.7399836
2024-03-18,157.6962896
2023-08-05,411.1566832
2023-10-26,318.8289319
2023-12-24,627.7998138
2024-02-04,59.28225673
2023-12-26,37.28055072
2023-05-31,774.9214459
2024-01-03,161.0208775
2023-11-12,86.8289484
2024-03-10,76.28934229
2024-04-17,30.70413985
2023-07-09,467.842247
2024-01-25,223.8313596
2023-05-02,157.3456297
2024-01-14,209.7789651
2024-04-19,595.2679235
2024-02-24,20.43324203
2023-06-12,220.6933149
2024-01-24,76.4734972
2023-10-20,30.06661603
2024-02-28,152.6322446
2023-09-24,598.2393876
2023-05-06,73.82602184
2024-01-23,42.59210391
2024-03-31,232.9844226
2023-08-31,614.9113057
2023-06-24,298.2156591
2023-08-25,295.8919466
2023-09-01,11.76786132
2024-04-08,22.19134787
2023-08-18,653.6192251
2024-01-04,157.3776472
2024-03-08,349.5392478
2023-06-02,315.5757622
2024-01-27,195.5800986
2024-04-21,86.68641954
2023-05-27,247.7447467
2023-07-19,185.804132
2023-06-29,244.8781485
2024-02-13,239.3018386
2023-08-09,341.2491471
2024-01-22,34.75092421
2023-09-29,170.4620226
2023-08-06,33.05568391
2023-07-17,95.88965345
2024-01-04,426.6579849
2023-05-25,186.3617546
2023-12-29,383.4159299
2023-12-16,83.99718925
2023-08-20,305.7619553
2024-03-28,71.50100717
2024-01-24,629.7930188
2024-03-17,30.84257842
2023-08-19,293.3685255
2024-02-27,250.0245949
2023-08-31,310.1233882
2023-06-01,103.5314573
2023-07-19,779.6450238
2023-11-17,189.0737936
2023-12-29,458.9341966
2024-01-03,354.3591195
2023-06-25,181.5455382
2023-09-21,84.61536276
2023-11-03,290.0804813
2023-07-14,56.96870958
2024-02-06,465.3417241
2023-11-18,73.94677126
2023-10-02,30.8868885
2024-02-04,306.8968727
2023-08-24,123.1378539
2024-04-12,228.370821
2024-03-20,522.4977944
2024-04-18,109.2340259
2024-04-12,472.1154501
2023-08-12,197.2295459
2024-04-28,73.45210517
2023-12-31,168.0652373
2024-02-05,84.93686886
2023-11-18,393.3202301
2023-12-08,314.656156
2023-07-10,239.5983328
2023-11-09,23.73523931
2024-01-19,123.2283603
2024-04-05,182.8451629
2024-01-30,61.38835146
2023-07-27,342.5408139
2024-01-03,328.7959074
2023-05-12,197.5538164
2023-07-27,396.5867984
2023-06-24,478.4421811
2023-08-13,27.39441444
2023-06-20,292.229988
2023-06-09,289.1812168
2023-08-15,195.1797933
2023-08-04,68.46551016
2023-08-29,201.5159645
2024-01-25,401.3461189
2023-10-19,385.2607081
2023-11-19,168.7358308
2023-07-02,57.71308781
2023-07-25,266.1794517
2023-10-18,183.2304744
2023-06-29,503.4754669
2024-04-25,195.740303
2023-09-27,161.8757429
2023-07-06,437.4323732
2024-03-27,113.1319978
2023-12-22,430.8644664
2024-01-13,224.653026
2023-09-04,111.9704251
2023-07-06,705.8635473
2023-12-25,219.1970745
2023-12-22,61.50879457
2023-12-18,28.0588402
2023-11-20,247.2334308
2023-08-09,315.5970374
2024-01-29,176.0801026
2023-11-08,121.1391238
2023-07-14,486.6339173
2023-07-07,152.29999
2023-06-05,184.0098547
2024-01-23,355.6876064
2023-11-11,90.47866346
2023-12-19,123.3353296
2023-11-24,590.6975716
2023-06-29,578.9173323
2023-11-23,345.2765856
2024-04-25,112.3885735
2023-12-23,442.6825561
2023-06-06,60.4523577
2024-01-09,411.0954046
2023-09-02,359.0648464
2024-02-17,131.9910878
2024-02-18,223.8103564
2024-01-04,76.9282306
2023-07-20,331.492111
2024-03-22,429.8984173
2024-03-26,151.4448894
2023-05-13,252.5252167
2023-09-21,125.5145856
2023-10-23,86.10218145
2023-12-19,199.7740745
2024-03-03,355.248336
2024-02-15,136.7896183
2024-01-03,275.9640947
2023-07-13,604.9971519
2023-07-21,20.23161553
2024-01-19,82.90768523
2024-03-22,134.7325997
2023-11-08,86.44302856
2024-04-09,284.5421394
2024-02-27,82.92561178
2023-08-09,158.0788199
2023-10-07,72.4319426
2023-08-15,376.9089445
2023-11-16,734.0474734
2023-05-03,95.76190954
2023-12-03,41.12905966
2024-03-01,114.8581736
2023-05-06,163.4279531
2023-06-01,254.5037585
2024-03-20,314.559984
2023-08-20,508.1153488
2023-08-18,90.5937246
2023-09-25,135.8406144
2023-06-04,530.5533173
2023-09-05,454.1124059
2023-09-13,55.88392044
2023-07-25,36.35461876
2023-06-14,341.9152605
2023-08-21,281.2504739
2023-06-25,56.65336469
2023-08-24,552.0297377
2023-10-04,149.278581
2023-07-05,56.81912389
2023-08-29,156.7474772
2024-02-24,240.504022
2023-10-27,188.5188355
2024-03-23,316.9105903
2023-05-03,239.344318
2023-08-26,70.30354619
2023-09-30,411.6118378
2023-09-04,41.08671132
2023-06-07,161.7549511
2023-08-06,354.3583186
2024-04-07,44.71712666
2023-07-08,787.2012367
2023-05-09,79.05693467
2023-08-18,145.903097
2024-02-08,12.60476854
2023-07-28,278.2968288
2023-08-19,209.1497936
2024-03-13,76.81122655
2023-05-24,613.3894457
2023-06-25,389.8760612
2024-01-23,23.99425131
2023-05-11,95.60451785
2023-12-05,637.6312602
2024-03-06,126.3280252
2023-10-06,523.9153595
2024-03-12,57.31718955
2024-04-19,70.68529116
2024-03-27,330.1346007
2024-01-29,147.1692758
2024-04-24,635.6618376
2023-10-05,151.6209966
2023-06-22,19.33522349
2024-02-07,255.1337364
2024-04-23,94.90317527
2023-06-24,175.8265141
2024-02-28,27.25907796
2023-06-13,180.4101048
2023-08-29,397.3347635
2023-08-17,516.6939253
2024-03-11,34.25526625
2023-06-10,616.748186
2023-09-03,41.83786238
2023-09-07,607.6324522
2023-11-20,89.81935757
2024-01-29,476.0312261
2023-06-26,228.9145909
2023-06-08,104.7572761
2023-08-16,51.83073172
2023-11-23,93.59644082
2023-05-05,73.8049143
2024-01-08,106.6077033
2023-10-10,65.66084028
2023-08-02,352.4453848
2023-06-26,207.2875267
2023-05-21,136.7781602
2023-08-31,731.0383797
2023-12-19,396.4155061
2023-12-22,186.8605501
2024-04-23,352.4290926
2023-12-20,15.45166022
2023-05-09,424.5694976
2023-11-10,174.7554871
2024-01-13,667.449839
2023-09-30,60.78765763
2024-03-14,457.5744005
2024-02-11,299.0212273
2023-07-21,90.8031522
2023-05-17,57.3485897
2024-03-03,298.5202687
2023-11-19,836.7142798
2023-08-20,34.9151035
2024-02-03,209.0498481
2023-07-31,211.1209199
2023-12-03,310.4433584
2023-08-24,385.6440338
2024-01-07,45.3321094
2024-01-31,89.03505816
2023-05-24,270.4978972
2023-08-03,15.65901359
2024-01-12,269.3995928
2024-02-21,228.569353
2024-02-08,254.6994967
2024-02-09,94.2166621
2024-03-22,167.6889794
2024-01-02,148.3994239
2023-09-30,83.16864202
2023-08-15,33.16171937
2024-02-04,319.0821879
2023-09-19,301.2113859
2023-10-27,50.58872126
2023-06-04,427.5501114
2023-10-09,138.2971351
2023-05-18,503.9217558
2023-08-21,432.792967
2023-07-25,227.733256
2023-09-27,619.6625224
2023-05-15,21.24012057
2024-02-26,560.7629618
2023-09-26,296.9816092
2023-12-10,131.1358867
2023-06-24,514.2043652
2023-10-29,19.88663949
2024-01-31,114.7281835
2023-08-12,183.3492468
2024-02-23,354.5110461
2023-08-26,140.2431317
2023-11-03,103.9327262
2023-09-15,395.0071068
2024-03-28,112.2518546
2023-12-12,414.811491
2024-01-08,304.9207759
2023-07-30,457.6172639
2023-06-22,64.79289173
2023-10-19,194.4808527
2024-03-18,57.25843985
2023-09-25,241.5476853
2023-05-27,112.688005
2023-05-11,64.03210842
2024-03-16,446.7637971
2024-01-11,411.8802928
2024-04-23,174.8998251
2023-12-31,516.9297934
2023-07-16,252.1317612
2023-12-16,432.9934681
2023-06-03,56.64521986
2023-07-03,230.9624339
2024-01-13,253.2114919
2023-06-24,188.2229675
2024-01-29,92.86746759
2024-01-28,77.75714048
2024-01-28,544.6250955
2024-01-13,68.87807829
2024-01-13,70.43185787
2024-03-25,41.91656304
2023-06-09,86.42687191
2024-02-22,387.5477876
2023-04-30,281.223629
2024-02-09,48.245854
2023-12-04,108.8628737
2023-11-29,175.298899
2023-06-24,113.1521859
2023-05-17,534.1913226
2023-10-08,30.9695268
2023-11-04,451.5217395
2023-07-02,79.93793648
2023-09-07,137.6083198
2023-12-12,33.92321309
2023-11-02,502.4291772
2024-01-25,360.0190977
2024-02-29,24.96281604
2023-05-11,330.1868891
2023-05-26,303.2581802
2023-07-18,206.4551629
2024-04-03,121.0927501
2024-02-18,417.6983312
2024-03-25,172.9716943
2023-05-29,331.3407044
2023-10-04,114.1969548
2024-03-01,276.2022528
2023-07-30,235.5071411
2024-01-18,46.35912036
2023-12-19,19.53869761
2023-12-12,780.5737914
2024-04-24,118.7208663
2023-08-14,299.7593359
2023-08-23,457.7451938
2023-05-31,302.1074172
2024-03-26,72.26876947
2023-07-16,280.5240463
2023-06-05,132.9630558
2023-07-06,79.51919791
2023-08-02,70.59798206
2023-08-03,38.28031921
2023-07-26,108.4476109
2024-02-20,97.30376833
2023-08-15,263.4132061
2023-10-29,348.8368061
2024-04-12,760.0091925
2023-12-24,198.3093465
2023-10-12,143.118496
2024-02-26,126.6947694
2023-11-24,58.79773974
2024-04-07,14.62888178
2023-08-03,64.42972514
2024-02-16,537.7574156
2024-01-30,297.355562
2023-08-27,482.2332939
2023-06-26,409.8782117
2023-05-17,86.4082031
2023-06-22,369.9870825
2024-04-14,649.3678864
2023-08-09,467.2384183
2024-01-05,342.1804054
2023-07-16,182.9930765
2023-10-13,179.4578562
2024-03-05,203.0944132
2023-11-25,76.40615709
2024-04-09,168.8228613
2023-10-06,347.837299
2023-06-21,416.8698139
2023-10-21,352.9628899
2023-11-11,159.0011328
2023-10-02,137.6507552
2023-08-12,90.38180973
2024-03-25,216.4899151
2023-11-13,448.7441347
2024-03-29,229.7283161
2024-01-10,225.3331101
2023-09-24,442.6002228
2023-07-22,175.353108
2023-06-28,217.1936954
2023-12-03,72.63705639
2024-04-21,162.7319725
2023-07-15,453.3429306
2023-08-25,71.92066029
2023-09-02,24.83368843
2023-10-27,608.9296972
2024-01-06,469.1480252
2024-02-07,147.3154537
2023-10-29,109.4186096
2023-06-21,50.82112075
2023-09-12,320.6107409
2023-06-12,307.5238744
2023-09-22,285.7212721
2023-05-29,223.3684764
2023-06-05,219.5882672
2023-06-11,177.113332
2023-08-31,379.5022252
2024-02-06,59.93885119
2024-02-17,57.69704092
2023-08-05,130.1547043
2024-02-21,108.6924408
2023-05-09,168.6601606
2023-06-30,547.2226315
2023-11-25,128.3269128
2024-01-27,92.85154099
2023-09-22,351.3194772
2023-10-23,465.7152745
2024-02-12,378.8475184
2023-12-11,81.51972208
2023-09-16,426.7939191
2024-03-07,42.13147879
2023-05-05,17.87904596
2023-05-28,77.95798869
2024-01-04,580.1041136
2023-05-13,600.8338154
2023-05-03,289.8836476
2023-05-22,434.8628108
2023-10-10,73.40195565
2023-11-12,491.940857
2023-08-13,511.6937298
2023-10-14,111.3209298
2023-06-24,23.27064747
2023-09-28,37.44533261
2024-03-06,57.53405259
2023-12-18,321.6334983
2023-06-04,74.89697899
2023-07-29,29.07798247
2023-09-17,413.4817168
2023-11-25,713.0949934
2023-05-17,63.55204542
2023-08-17,599.8072522
2023-09-26,101.1408972
2023-11-17,671.3237777
2023-09-28,282.3153814
2023-11-20,111.1424192
2023-10-13,405.3084745
2023-08-31,357.7527576
2023-09-08,490.5466421
2023-04-30,223.3414379
2023-09-05,133.448338
2024-02-20,221.8902073
2024-04-26,64.95325179
2023-11-28,441.928601
2023-09-20,692.8990294
2023-05-05,115.6651629
2023-06-15,312.3526773
2024-04-18,425.8271965
2023-05-25,618.3660587
2024-01-17,233.8035946
2023-07-23,73.17830988
2024-01-23,104.4912052
2023-12-24,572.7418615
2023-07-16,405.2160661
2023-05-08,95.28924807
2023-12-06,355.3860792
2023-09-14,34.79939883
2023-07-04,39.1698632
2024-03-17,55.55103519
2023-10-08,105.9203912
2024-04-27,120.4998343
2023-12-02,535.4293215
2024-03-14,68.67767051
2023-12-09,19.31213431
2023-11-15,412.2924601
2024-03-10,332.5056235
2024-01-10,329.0579695
2024-02-06,116.2759723
2023-11-16,675.0782232
2023-10-26,142.4734694
2023-06-25,437.7825659
2023-07-03,55.29143508
2024-01-26,194.1818336
2023-07-08,695.1093925
2024-03-18,131.4564737
2023-11-29,406.5170614
2023-07-21,55.66440095
2023-11-04,159.753112
2023-06-14,154.4475128
2023-10-23,498.6641265
2023-08-23,26.03949342
2023-09-10,28.39424983
2023-12-21,141.4166584
2024-02-02,430.2488409
2024-04-27,85.92152592
2023-08-25,504.3467076
2023-07-05,430.7300263
2023-11-26,182.6209885
2024-04-20,236.8556281
2023-12-21,164.3949917
2023-08-24,57.68678908
2023-05-04,702.1232006
2023-08-22,188.9051289
2024-01-16,84.92174818
2023-11-01,432.5887012
2024-03-04,228.1934666
2023-10-31,349.988034
2024-01-01,243.0008513
2023-09-17,551.9136482
2023-07-22,207.8396219
2024-02-19,254.5244604
2023-11-21,443.6589003
2024-03-02,123.2958334
2023-07-11,270.6028662
2023-07-30,71.290346
2023-05-16,449.0631193
2023-07-27,140.3796954
2023-07-29,313.5790032
2023-10-14,518.3651767
2023-08-03,547.8368614
2023-10-17,491.2774585
2023-05-06,220.7455149
2023-07-14,76.34757064
2024-01-29,461.9235345
2023-07-09,542.0162322
2023-12-25,232.3419059
2023-12-26,366.6492516
2024-04-12,403.5152334
2023-08-15,8.772598363
2023-11-28,147.0085728
2024-02-07,166.1468221
2023-10-06,107.4435645
2023-06-05,36.76950342
2024-03-18,333.8203369
2024-03-10,294.7012186
2024-03-22,451.369861
2023-09-28,124.7812845
2024-01-02,576.2420218
2023-12-18,621.0830684
2023-09-19,355.2963744
2024-02-25,65.97401302
2023-11-18,284.5144331
2024-04-18,73.06068447
2024-01-13,399.2695716
2024-02-13,650.7089523
2023-10-07,154.5121198
2024-02-24,255.2115859
2023-08-19,283.4084967
2023-07-31,247.4242811
2023-05-13,286.3663899
2024-02-07,161.5362422
2023-10-06,481.7558627
2023-05-09,313.3266393
2023-12-10,502.1807794
2023-07-22,160.4861723
2023-05-21,274.4563113
2023-05-29,595.7398049
2024-04-10,47.12427484
2024-01-18,330.678856
2024-01-21,11.72650856
2023-07-25,70.84801592
2024-01-19,425.6431095
2023-11-04,87.34250174
2023-12-27,63.69330998
2023-07-14,75.86052154
2023-07-22,223.7451342
2024-04-18,59.76386445
2024-02-16,90.37722721
2024-04-24,259.8458585
2023-05-25,293.781211
2023-08-12,579.3515663
2023-06-09,535.3417634
2023-10-25,228.1706324
2023-11-14,314.5754754
2023-07-21,333.0037612
2023-09-16,348.9134371
2023-07-13,606.3856415
2023-10-31,24.49892785
2023-10-19,548.6902893
2024-01-12,529.9547456
2023-07-19,459.2273216
2023-09-29,276.6696439
2023-08-12,178.6081823
2023-09-19,192.8736122
2024-03-01,113.2571879
2023-07-12,229.7193926
2024-02-04,110.0553148
2023-06-21,132.8221836
2023-06-02,451.2855307
2024-03-04,503.0887374
2023-05-20,160.0854554
2024-02-10,137.2131958
2024-03-27,107.2740163
2023-09-21,159.4991206
2023-05-04,759.6946099
2023-10-26,235.7641991
2023-12-29,368.4640882
2023-07-08,97.12725712
2023-07-24,364.3711029
2024-01-10,121.1472167
2023-09-26,460.3147983
2023-10-31,129.7144206
2023-10-28,215.0282887
2023-12-24,420.0419581
2023-08-28,585.9882299
2023-10-09,475.3388818
2024-01-10,133.5910006
2024-01-07,259.1061206
2023-12-24,60.95325216
2023-10-26,247.5722053
2024-03-08,232.1956748
2024-03-27,104.3479434
2023-08-15,67.86437783
2023-12-19,29.33329594
2023-07-17,467.1834169
2023-07-28,249.344433
2023-07-07,40.50003314
2023-09-27,520.9646575
2023-09-27,43.42762253
2023-05-01,48.99417771
2024-02-24,403.552503
2023-07-17,88.52242059
2023-06-01,524.8352674
2023-11-29,358.5264276
2023-09-26,597.4297381
2023-06-09,362.0386481
2023-08-05,262.8983251
2023-07-22,404.8619211
2023-05-21,149.8081753
2024-03-14,435.6737669
2023-10-09,312.2605346
2024-03-29,101.4335092
2023-09-14,87.35997683
2023-05-08,54.32939344
2023-07-26,243.0273397
2024-02-16,278.9243566
2024-01-28,154.990355
2023-08-06,11.07226271
2024-03-01,284.1118967
2023-10-19,611.8161241
2023-12-21,413.8830102
2023-06-23,378.7346258
2024-02-15,633.1331484
2023-11-16,45.23621462
2023-10-28,53.24836265
2023-05-07,177.7025511
2023-07-28,43.05577635
2024-01-19,265.45119
2023-05-30,598.5531932
2024-02-25,548.2284674
2024-04-10,360.9785885
2023-07-19,403.9312322
2024-02-28,59.28082583
2023-05-05,236.5567468
2024-02-17,148.2803616
2024-03-09,106.0022857
2023-05-17,34.72664779
2024-04-23,243.8667426
2024-01-12,481.9801735
2023-09-23,743.3186554
2023-07-30,69.37193138
2024-01-04,273.7106086
2023-09-03,546.9088901
2024-04-28,38.69054918
2023-11-10,43.13889946
2023-07-29,361.6356763
2023-10-17,79.53804184
2023-08-24,76.59125503
2023-05-25,81.3252431
2023-07-12,189.0643257
2024-02-19,286.6183681
2023-06-01,269.3529138
2024-04-12,155.5420216
2023-12-31,117.4558868
2023-10-30,386.3735523
2024-04-11,236.3068666
2023-11-26,469.8606302
2024-01-06,53.54576196
2024-03-17,439.3020675
2023-12-14,61.53519452
2024-03-17,607.1990507
2023-11-18,168.4217472
2023-12-09,700.3757907
2023-05-11,282.9317042
2023-08-27,250.4713386
2023-08-22,87.66735506
2023-10-12,623.8795098
2023-07-31,563.1840027
2023-08-26,225.5512093
2024-01-04,230.4486939
2024-03-10,545.6782622
2023-09-04,158.7868468
2023-09-09,59.16371618
2023-07-27,101.5279489
2023-10-20,523.2501075
2023-08-28,172.6131782
2023-06-21,479.0634505
2023-11-16,187.4009953
2024-03-04,150.4547781
2024-01-26,402.2672776
2023-12-09,274.9655129
2023-07-13,159.4066543
2023-08-14,332.052815
2024-03-20,330.4382049
2023-06-22,84.56065055
2024-01-23,120.9958489
2023-09-18,231.1141665
2024-02-27,137.5803897
2024-01-21,62.36615829
2024-01-20,586.1060118
2023-05-24,434.3618536
2023-05-23,25.58016291
2024-02-15,699.1860772
2023-11-27,467.5110943
2024-02-03,391.0111687
2024-01-07,357.9479968
2023-09-05,395.6633687
2024-02-18,295.9724803
2023-09-07,118.8303292
2024-02-18,523.6606584
2023-11-19,518.8708496
2023-07-04,62.16315156
2024-02-19,229.8511377
2024-04-09,238.6917939
2023-05-22,465.5823709
2024-03-31,14.9091467
2023-07-04,655.1226696
2023-05-09,140.2988068
2024-04-05,178.611711
2024-04-20,578.8055982
2023-12-31,766.4162881
2023-06-12,53.99789898
2023-07-02,42.68480725
2023-06-18,223.4269309
2023-10-15,69.22140369
2023-05-14,120.8518207
2023-07-13,13.47226042
2023-10-31,28.21795585
2024-03-27,298.9560313
2024-04-15,157.7670666
2023-10-05,33.70918679
2023-05-27,213.7136448
2023-05-13,233.6442135
2024-04-19,95.98116903
2023-09-13,419.291541
2024-02-02,21.74252587
2023-07-31,292.8928133
2023-11-28,38.52281954
2023-06-10,350.4186479
2023-11-10,135.9368367
2024-04-26,91.04323127
2023-07-31,248.5527533
2024-03-09,737.5863269
2024-03-27,82.94015233
2023-05-31,151.2426288
2023-10-16,331.9186166
2023-11-27,154.9422945
2023-05-08,129.3580898
2023-07-30,144.0129373
2023-06-28,220.0857969
2024-04-03,182.888589
2023-07-02,103.9253637
2023-07-03,178.7340795
2023-09-02,328.5345597
2023-07-18,464.5961879
2024-04-02,249.1018237
2023-09-12,223.3235168
2023-08-28,328.3710503
2023-12-01,373.1579921
2023-08-12,55.6873585
2023-09-01,572.1575245
2024-02-18,314.5144999
2023-11-10,65.20390728
2023-11-18,239.5630938
2023-06-06,602.2551451
2023-11-09,145.8018522
2023-11-26,646.6453695
2024-03-08,365.3443928
2023-09-29,233.1550625
2024-02-04,702.9474934
2023-07-12,72.00790452
2023-10-22,25.1309147
2023-08-17,78.88145788
2023-11-18,210.5617871
2023-12-04,20.4551218
2023-08-24,505.8527288
2023-06-21,25.37915857
2023-06-14,70.75454316
2023-12-15,246.0243284
2024-01-01,499.5981526
2023-07-19,374.494128
2023-06-29,255.5325603
2023-06-06,124.7108622
2024-01-17,41.17734302
2023-12-18,159.3713678
2024-04-22,36.33485755
2024-01-26,417.438564
2023-09-03,58.64087839
2023-05-27,361.3257603
2024-03-08,773.3482331
2024-01-18,577.1090477
2023-11-13,68.39832831
2023-11-24,421.2365194
2023-08-27,411.6854366
2023-08-24,47.52713826
2023-05-04,369.3319214
2024-04-22,375.3896905
2024-01-25,185.1511573
2023-09-25,195.5956273
2024-03-14,583.2702127
2023-07-18,304.9842538
2023-07-06,220.7564174
2024-03-28,380.6323765
2023-11-21,18.40786831
2023-07-16,310.816725
2023-09-10,34.11958041
2023-08-04,193.0468003
2023-10-06,245.4000331
2023-06-30,498.0152518
2023-05-04,205.2933149
2024-01-25,522.0475886
2023-08-29,174.1604817
2023-11-16,457.1824033
2023-11-12,500.6057967
2024-03-27,336.4073564
2023-10-07,412.3241893
2023-11-02,223.5204556
2023-06-18,59.68386812
2023-08-21,132.202449
2024-02-01,515.8058067
2024-02-01,27.80650222
2023-12-08,301.4210735
2023-07-13,572.5195984
2023-08-21,163.5188851
2024-04-23,190.5149735
2024-04-06,18.1460105
2023-09-20,156.4742573
2023-07-03,825.1026269
2024-04-14,631.3438207
2023-06-28,128.6871032
2023-12-22,217.49144
2023-05-15,369.7725047
2024-03-31,258.2094617
2023-12-22,124.0027514
2023-11-15,426.0001732
2024-03-30,57.58649102
2024-03-28,58.80071601
2024-02-19,288.2529966
2023-05-01,396.0411224
2023-11-28,61.79271317
2023-12-31,322.148267
2023-05-15,688.7162588
2023-08-24,157.7792902
2023-08-01,118.7169745
2023-05-13,468.0554624
